Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
143,Daniel Aranzubia\Daniel-Aranzubia,es ESP,GK,La Coruña,es La Liga,32,1979,35,35,3084,34.3,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches
144,Álvaro Arbeloa\Alvaro-Arbeloa,es ESP,DF,Real Madrid,es La Liga,29,1983,26,25,2070,23.0,0,2,0,0,0,7,0,0.00,0.09,0.09,0.00,0.09,Matches
145,Anaitz Arbilla\Anaitz-Arbilla,es ESP,DF,Rayo Vallecano,es La Liga,25,1987,11,8,788,8.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
146,Alphonse Areola\Alphonse-Areola,fr FRA,GK,Paris S-G,fr Ligue 1,19,1993,2,1,103,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
147,Egidio Arévalo\Egidio-Arevalo,uy URU,MF,Palermo,it Serie A,30,1982,27,22,2018,22.4,2,2,2,0,0,1,0,0.09,0.09,0.18,0.09,0.18,Matches
148,Lorenzo Ariaudo\Lorenzo-Ariaudo,it ITA,DF,Cagliari,it Serie A,23,1989,17,15,1416,15.7,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
149,Javier Arizmendi\Javier-Arizmendi,es ESP,FWMF,Mallorca,es La Liga,28,1984,21,5,810,9.0,2,1,2,0,0,5,0,0.22,0.11,0.33,0.22,0.33,Matches
150,Sylvain Armand\Sylvain-Armand,fr FRA,DF,Paris S-G,fr Ligue 1,31,1980,18,11,1044,11.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
151,Emiliano Armenteros\Emiliano-Armenteros,ar ARG,MF,Osasuna,es La Liga,26,1986,30,30,2613,29.0,3,5,3,0,0,11,1,0.10,0.17,0.28,0.10,0.28,Matches
152,Pablo Armero\Pablo-Armero,co COL,DFMF,Napoli,it Serie A,25,1986,15,4,584,6.5,0,3,0,0,0,2,0,0.00,0.46,0.46,0.00,0.46,Matches
153,Pablo Armero\Pablo-Armero,co COL,DFMF,Udinese,it Serie A,25,1986,10,8,753,8.4,0,1,0,0,0,2,0,0.00,0.12,0.12,0.00,0.12,Matches
154,Marko Arnautovi?\Marko-Arnautovic,at AUT,FWMF,Werder Bremen,de Bundesliga,23,1989,26,21,1954,21.7,5,6,5,0,0,9,1,0.23,0.28,0.51,0.23,0.51,Matches
155,John Arne Riise\John-Arne-Riise,no NOR,DFMF,Fulham,eng Premier League,31,1980,31,29,2529,28.1,0,2,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,Matches
156,Maximilian Arnold\Maximilian-Arnold,de GER,MF,Wolfsburg,de Bundesliga,18,1994,6,5,401,4.5,3,0,3,0,0,1,0,0.67,0.00,0.67,0.67,0.67,Matches
157,Salvatore Aronica\Salvatore-Aronica,it ITA,DF,Palermo,it Serie A,34,1978,16,16,1342,14.9,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,Matches
158,Salvatore Aronica\Salvatore-Aronica,it ITA,DF,Napoli,it Serie A,34,1978,5,3,216,2.4,0,2,0,0,0,2,0,0.00,0.83,0.83,0.00,0.83,Matches
159,Alejandro Arribas\Alejandro-Arribas,es ESP,DF,Osasuna,es La Liga,23,1989,34,32,2744,30.5,2,0,2,0,0,12,3,0.07,0.00,0.07,0.07,0.07,Matches
160,Andrey Arshavin\Andrey-Arshavin,ru RUS,FWMF,Arsenal,eng Premier League,31,1981,7,0,88,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
161,Tolgay Arslan\Tolgay-Arslan,de GER,MF,Hamburger SV,de Bundesliga,21,1990,25,19,1658,18.4,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches
162,Mikel Arteta\Mikel-Arteta,es ESP,MF,Arsenal,eng Premier League,30,1982,34,34,2982,33.1,6,3,1,5,6,6,0,0.18,0.09,0.27,0.03,0.12,Matches
163,Aythami Artiles\Aythami-Artiles,es ESP,DF,La Coruña,es La Liga,26,1986,26,24,2172,24.1,0,1,0,0,0,10,0,0.00,0.04,0.04,0.00,0.04,Matches
164,Gerald Asamoah\Gerald-Asamoah,de GER,FWMF,Greuther Fürth,de Bundesliga,33,1978,17,12,1002,11.1,0,1,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09,Matches
165,Kwadwo Asamoah\Kwadwo-Asamoah,gh GHA,DFMF,Juventus,it Serie A,23,1988,27,22,1972,21.9,2,6,2,0,0,1,0,0.09,0.27,0.37,0.09,0.37,Matches
166,Sergio Asenjo\Sergio-Asenjo,es ESP,GK,Atlético Madrid,es La Liga,23,1989,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
167,Iago Aspas\Iago-Aspas,es ESP,FWMF,Celta Vigo,es La Liga,24,1987,34,34,2789,31.0,12,7,9,3,3,5,1,0.39,0.23,0.61,0.29,0.52,Matches
168,Oussama Assaidi\Oussama-Assaidi,ma MAR,FWMF,Liverpool,eng Premier League,23,1988,4,0,77,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
169,Benoît Assou-Ekotto\Benoit-Assou-Ekotto,cm CMR,DF,Tottenham,eng Premier League,28,1984,15,12,1141,12.7,1,0,1,0,0,2,0,0.08,0.00,0.08,0.08,0.08,Matches
170,Paulo Assunção\Paulo-Assuncao,br BRA,MF,La Coruña,es La Liga,32,1980,9,7,619,6.9,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
171,Davide Astori\Davide-Astori,it ITA,DF,Cagliari,it Serie A,25,1987,32,31,2764,30.7,0,0,0,0,0,7,2,0.00,0.00,0.00,0.00,0.00,Matches
172,Pierre-Emerick Aubameyang\Pierre-Emerick-Aubameyang,ga GAB,FWMF,Saint-Étienne,fr Ligue 1,23,1989,37,36,3209,35.7,19,8,18,1,2,2,0,0.53,0.22,0.76,0.50,0.73,Matches
173,Fabien Audard\Fabien-Audard,fr FRA,GK,Lorient,fr Ligue 1,34,1978,34,34,3025,33.6,0,0,0,0,0,3,2,0.00,0.00,0.00,0.00,0.00,Matches
174,Renato Augusto\Renato-Augusto,br BRA,MF,Leverkusen,de Bundesliga,24,1988,6,0,97,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
175,B?a?ej Augustyn\Blazej-Augustyn,pl POL,DF,Catania,it Serie A,24,1988,1,0,34,0.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
176,André Auras\Andre-Auras,fr FRA,MF,Brest,fr Ligue 1,21,1991,8,4,380,4.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
177,Serge Aurier\Serge-Aurier,ci CIV,DFMF,Toulouse,fr Ligue 1,19,1992,28,28,2497,27.7,1,3,1,0,0,4,1,0.04,0.11,0.14,0.04,0.14,Matches
178,Jon Aurtenetxe\Jon-Aurtenetxe,es ESP,DF,Athletic Club,es La Liga,20,1992,27,24,2018,22.4,1,3,1,0,0,2,0,0.04,0.13,0.18,0.04,0.18,Matches
179,Mathias Autret\Mathias-Autret,fr FRA,MF,Lorient,fr Ligue 1,21,1991,19,4,570,6.3,0,2,0,0,0,0,0,0.00,0.32,0.32,0.00,0.32,Matches
180,Danilo Avelar\Danilo-Avelar,br BRA,DFMF,Cagliari,it Serie A,23,1989,20,19,1667,18.5,0,3,0,0,0,4,0,0.00,0.16,0.16,0.00,0.16,Matches
181,Vlada Avramov\Vlada-Avramov,rs SRB,GK,Cagliari,it Serie A,33,1979,5,3,321,3.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
182,Thomas Ayasse\Thomas-Ayasse,fr FRA,MF,Nancy,fr Ligue 1,25,1987,17,14,1170,13.0,2,0,2,0,0,0,0,0.15,0.00,0.15,0.15,0.15,Matches
183,Okan Ayd?n\Okan-Aydin,tr TUR,FWMF,Leverkusen,de Bundesliga,18,1994,1,0,11,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
184,André Ayew\Andre-Ayew,gh GHA,FWMF,Marseille,fr Ligue 1,22,1989,35,35,3104,34.5,9,3,8,1,2,4,1,0.26,0.09,0.35,0.23,0.32,Matches
185,Jordan Ayew\Jordan-Ayew,gh GHA,FWMF,Marseille,fr Ligue 1,20,1991,35,19,1978,22.0,7,0,7,0,0,6,1,0.32,0.00,0.32,0.32,0.32,Matches
186,Floyd Ayité\Floyd-Ayite,tg TOG,FWMF,Reims,fr Ligue 1,23,1988,23,15,1282,14.2,2,1,2,0,0,0,1,0.14,0.07,0.21,0.14,0.21,Matches
187,Jonathan Ayité\Jonathan-Ayite,tg TOG,FW,Brest,fr Ligue 1,27,1985,22,9,999,11.1,2,0,1,1,1,2,0,0.18,0.00,0.18,0.09,0.09,Matches
188,Ilir Azemi\Ilir-Azemi,xk KVX,FW,Greuther Fürth,de Bundesliga,20,1992,20,3,625,6.9,1,1,1,0,0,3,0,0.14,0.14,0.29,0.14,0.29,Matches
189,César Azpilicueta\Cesar-Azpilicueta,es ESP,DFMF,Chelsea,eng Premier League,22,1989,27,24,2199,24.4,0,4,0,0,0,4,0,0.00,0.16,0.16,0.00,0.16,Matches
190,César Azpilicueta\Cesar-Azpilicueta,es ESP,DFMF,Marseille,fr Ligue 1,22,1989,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
191,Yassin El-Azzouzi\Yassin-El-Azzouzi,fr FRA,FW,Bastia,fr Ligue 1,29,1983,1,0,2,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
192,Adama Ba\Adama-Ba,mr MTN,FWMF,Brest,fr Ligue 1,18,1993,7,2,300,3.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
193,Demba Ba\Demba-Ba,sn SEN,FW,Chelsea,eng Premier League,27,1985,14,11,868,9.6,2,0,2,0,0,0,0,0.21,0.00,0.21,0.21,0.21,Matches
194,Demba Ba\Demba-Ba,sn SEN,FW,Newcastle Utd,eng Premier League,27,1985,20,19,1664,18.5,13,0,12,1,1,0,0,0.70,0.00,0.70,0.65,0.65,Matches
195,Stefan Babovi?\Stefan-Babovic,rs SRB,MF,Zaragoza,es La Liga,25,1987,9,3,316,3.5,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
196,Maxime Baca\Maxime-Baca,fr FRA,DF,Lorient,fr Ligue 1,29,1983,26,22,1954,21.7,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
197,Milan Badelj\Milan-Badelj,hr CRO,MF,Hamburger SV,de Bundesliga,23,1989,31,30,2498,27.8,1,5,0,1,1,8,0,0.04,0.18,0.22,0.00,0.18,Matches
198,Holger Badstuber\Holger-Badstuber,de GER,DF,Bayern Munich,de Bundesliga,23,1989,12,12,981,10.9,0,1,0,0,0,0,0,0.00,0.09,0.09,0.00,0.09,Matches
199,Raúl Baena\Raul-Baena,es ESP,MF,Espanyol,es La Liga,23,1989,19,11,1006,11.2,1,1,1,0,0,6,0,0.09,0.09,0.18,0.09,0.18,Matches
200,Mamadou Bah\Mamadou-Bah,gn GUI,MF,Stuttgart,de Bundesliga,24,1988,1,0,22,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
201,Jean-Christophe Bahebeck\Jean-Christophe-Bahebeck,fr FRA,FWMF,Troyes,fr Ligue 1,19,1993,27,16,1307,14.5,3,2,3,0,0,3,1,0.21,0.14,0.34,0.21,0.34,Matches
202,Farès Bahlouli\Fares-Bahlouli,fr FRA,MF,Lyon,fr Ligue 1,17,1995,1,0,9,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
203,Stéphane Bahoken\Stephane-Bahoken,cm CMR,FW,Nice,fr Ligue 1,20,1992,10,3,275,3.1,2,0,2,0,0,1,0,0.65,0.00,0.65,0.65,0.65,Matches
204,Daniel Baier\Daniel-Baier,de GER,MF,Augsburg,de Bundesliga,28,1984,33,33,2948,32.8,2,1,2,0,0,8,0,0.06,0.03,0.09,0.06,0.09,Matches
205,Leighton Baines\Leighton-Baines,eng ENG,DF,Everton,eng Premier League,27,1984,38,38,3420,38.0,5,5,3,2,2,4,0,0.13,0.13,0.26,0.08,0.21,Matches
206,Chris Baird\Chris-Baird,nir NIR,DFMF,Fulham,eng Premier League,30,1982,19,14,1320,14.7,2,0,2,0,0,5,0,0.14,0.00,0.14,0.14,0.14,Matches
207,Bálint Bajner\Balint-Bajner,hu HUN,FW,Dortmund,de Bundesliga,21,1990,1,0,20,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
208,Pavol Bajza\Pavol-Bajza,sk SVK,GK,Parma,it Serie A,20,1991,1,0,50,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
209,Cédric Bakambu\Cedric-Bakambu,cd COD,FW,Sochaux,fr Ligue 1,21,1991,33,25,2302,25.6,7,1,7,0,0,4,0,0.27,0.04,0.31,0.27,0.31,Matches
210,Djamel Bakar\Djamel-Bakar,km COM,FWMF,Nancy,fr Ligue 1,23,1989,35,33,2783,30.9,5,3,5,0,0,1,1,0.16,0.10,0.26,0.16,0.26,Matches
211,Nathan Baker\Nathan-Baker,eng ENG,DF,Aston Villa,eng Premier League,21,1991,26,25,2007,22.3,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
212,Marko Baki?\Marko-Bakic,me MNE,MF,Torino,it Serie A,18,1993,1,1,68,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
213,Gareth Bale\Gareth-Bale,wls WAL,FWMF,Tottenham,eng Premier League,23,1989,33,33,2921,32.5,21,4,21,0,0,6,0,0.65,0.12,0.77,0.65,0.77,Matches
214,Mikel Balenziaga\Mikel-Balenziaga,es ESP,DF,Valladolid,es La Liga,24,1988,32,32,2867,31.9,0,1,0,0,0,3,0,0.00,0.03,0.03,0.00,0.03,Matches
215,Hanno Balitsch\Hanno-Balitsch,de GER,MF,Nürnberg,de Bundesliga,31,1981,33,31,2769,30.8,1,2,1,0,0,8,0,0.03,0.07,0.10,0.03,0.10,Matches
216,Sergio Ballesteros\Sergio-Ballesteros,es ESP,DF,Levante,es La Liga,36,1975,26,26,2280,25.3,0,1,0,0,0,10,0,0.00,0.04,0.04,0.00,0.04,Matches
217,Florent Balmont\Florent-Balmont,fr FRA,MF,Lille,fr Ligue 1,32,1980,34,30,2557,28.4,2,2,2,0,0,7,1,0.07,0.07,0.14,0.07,0.14,Matches
218,Leon Balogun\Leon-Balogun,ng NGA,DF,Düsseldorf,de Bundesliga,24,1988,17,16,1428,15.9,0,1,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,Matches
219,Mario Balotelli\Mario-Balotelli,it ITA,FW,Manchester City,eng Premier League,21,1990,14,7,590,6.6,1,0,1,0,0,2,0,0.15,0.00,0.15,0.15,0.15,Matches
220,Mario Balotelli\Mario-Balotelli,it ITA,FW,Milan,it Serie A,21,1990,13,12,1146,12.7,12,0,6,6,6,6,0,0.94,0.00,0.94,0.47,0.47,Matches
221,Antonio Balzano\Antonio-Balzano,it ITA,DF,Pescara,it Serie A,26,1986,26,23,2079,23.1,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matches
222,Federico Balzaretti\Federico-Balzaretti,it ITA,DF,Roma,it Serie A,30,1981,27,24,2005,22.3,0,2,0,0,0,5,1,0.00,0.09,0.09,0.00,0.09,Matches
223,Anderson Bamba\Anderson-Bamba,br BRA,DF,Eint Frankfurt,de Bundesliga,24,1988,28,28,2490,27.7,1,2,1,0,0,3,0,0.04,0.07,0.11,0.04,0.11,Matches
224,Aristide Bancé\Aristide-Bance,bf BFA,FW,Augsburg,de Bundesliga,27,1984,18,4,633,7.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
225,Éver Banega\Ever-Banega,ar ARG,MF,Valencia,es La Liga,24,1988,29,22,1983,22.0,4,4,4,0,0,6,0,0.18,0.18,0.36,0.18,0.36,Matches
226,Lass Bangoura\Lass-Bangoura,gn GUI,FWMF,Rayo Vallecano,es La Liga,20,1992,32,20,1772,19.7,3,5,3,0,0,6,0,0.15,0.25,0.41,0.15,0.41,Matches
227,Barry Bannan\Barry-Bannan,sct SCO,MF,Aston Villa,eng Premier League,22,1989,24,18,1626,18.1,0,1,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06,Matches
228,Nadjib Baouia\Nadjib-Baouia,dz ALG,FW,Evian,fr Ligue 1,20,1992,1,0,7,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
229,Júlio Baptista\Julio-Baptista,br BRA,FWMF,Málaga,es La Liga,30,1981,14,11,910,10.1,4,0,4,0,0,3,0,0.40,0.00,0.40,0.40,0.40,Matches
230,Léo Baptistão\Leo-Baptistao,br BRA,FWMF,Rayo Vallecano,es La Liga,19,1992,28,26,2238,24.9,7,7,7,0,0,5,0,0.28,0.28,0.56,0.28,0.56,Matches
231,Javier Baraja\Javier-Baraja,es ESP,DFMF,Valladolid,es La Liga,31,1980,12,3,344,3.8,1,0,1,0,0,1,0,0.26,0.00,0.26,0.26,0.26,Matches
232,Joseph Barbato\Joseph-Barbato,fr FRA,FW,Bastia,fr Ligue 1,17,1994,5,1,178,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
233,Cédric Barbosa\Cedric-Barbosa,fr FRA,MF,Evian,fr Ligue 1,36,1976,30,27,2158,24.0,8,1,8,0,0,10,0,0.33,0.04,0.38,0.33,0.38,Matches
234,Phil Bardsley\Phil-Bardsley,sct SCO,DF,Sunderland,eng Premier League,27,1985,18,11,984,10.9,1,0,1,0,0,5,0,0.09,0.00,0.09,0.09,0.09,Matches
235,Philipp Bargfrede\Philipp-Bargfrede,de GER,MF,Werder Bremen,de Bundesliga,23,1989,13,7,618,6.9,0,1,0,0,0,5,0,0.00,0.15,0.15,0.00,0.15,Matches
236,José Barkero\Jose-Barkero,es ESP,MF,Levante,es La Liga,33,1979,28,25,2171,24.1,5,1,3,2,4,5,0,0.21,0.04,0.25,0.12,0.17,Matches
237,Ross Barkley\Ross-Barkley,eng ENG,MF,Everton,eng Premier League,18,1993,7,2,209,2.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
238,Leon Barnett\Leon-Barnett,eng ENG,DF,Norwich City,eng Premier League,26,1985,8,6,563,6.3,0,1,0,0,0,1,0,0.00,0.16,0.16,0.00,0.16,Matches
239,Tranquillo Barnetta\Tranquillo-Barnetta,ch SUI,MF,Schalke 04,de Bundesliga,27,1985,21,2,457,5.1,0,1,0,0,0,1,0,0.00,0.20,0.20,0.00,0.20,Matches
240,Abdelaziz Barrada\Abdelaziz-Barrada,ma MAR,MF,Getafe,es La Liga,23,1989,32,30,2566,28.5,4,6,4,0,0,4,1,0.14,0.21,0.35,0.14,0.35,Matches
241,Antonio Barragán\Antonio-Barragan,es ESP,DFMF,Valencia,es La Liga,25,1987,14,9,927,10.3,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
242,Édgar Barreto\Edgar-Barreto,py PAR,MF,Palermo,it Serie A,28,1984,30,30,2655,29.5,0,0,0,0,0,9,1,0.00,0.00,0.00,0.00,0.00,Matches
243,Pablo Barrientos\Pablo-Barrientos,ar ARG,MF,Catania,it Serie A,27,1985,31,30,2519,28.0,5,5,5,0,0,6,1,0.18,0.18,0.36,0.18,0.36,Matches
244,Gareth Barry\Gareth-Barry,eng ENG,MF,Manchester City,eng Premier League,31,1981,31,27,2398,26.6,1,2,1,0,0,6,0,0.04,0.08,0.11,0.04,0.11,Matches
245,Maxime Barthelmé\Maxime-Barthelme,fr FRA,FWMF,Lorient,fr Ligue 1,23,1988,34,31,2679,29.8,2,5,2,0,0,1,0,0.07,0.17,0.24,0.07,0.24,Matches
246,Kyle Bartley\Kyle-Bartley,eng ENG,DF,Swansea City,eng Premier League,21,1991,2,1,148,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
247,Joey Barton\Joey-Barton,eng ENG,MF,Marseille,fr Ligue 1,29,1982,25,20,1701,18.9,0,3,0,0,0,6,1,0.00,0.16,0.16,0.00,0.16,Matches
248,Marc Bartra\Marc-Bartra,es ESP,DF,Barcelona,es La Liga,21,1991,8,3,400,4.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
249,Andrea Barzagli\Andrea-Barzagli,it ITA,DF,Juventus,it Serie A,31,1981,34,34,2955,32.8,0,1,0,0,0,5,0,0.00,0.03,0.03,0.00,0.03,Matches
250,Marko Baša\Marko-Basa,me MNE,DF,Lille,fr Ligue 1,29,1982,34,34,2999,33.3,5,1,5,0,0,2,0,0.15,0.03,0.18,0.15,0.18,Matches
251,Migjen Basha\Migjen-Basha,al ALB,MF,Torino,it Serie A,25,1987,20,17,1601,17.8,1,0,1,0,0,4,0,0.06,0.00,0.06,0.06,0.06,Matches
252,Jean-Landry Bassilekin\Jean-Landry-Bassilekin,cm CMR,FW,Nancy,fr Ligue 1,20,1992,1,0,10,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
253,Sébastien Bassong\Sebastien-Bassong,cm CMR,DF,Norwich City,eng Premier League,26,1986,34,34,2959,32.9,3,2,3,0,0,3,0,0.09,0.06,0.15,0.09,0.15,Matches
254,Dušan Basta\Dusan-Basta,rs SRB,DFMF,Udinese,it Serie A,27,1984,28,27,2417,26.9,1,3,1,0,0,2,0,0.04,0.11,0.15,0.04,0.15,Matches
255,Michel Bastos\Michel-Bastos,br BRA,DFMF,Lyon,fr Ligue 1,28,1983,12,7,726,8.1,5,0,5,0,0,0,0,0.62,0.00,0.62,0.62,0.62,Matches
256,Michel Bastos\Michel-Bastos,br BRA,DFMF,Schalke 04,de Bundesliga,28,1983,14,14,1069,11.9,4,1,4,0,1,1,0,0.34,0.08,0.42,0.34,0.42,Matches
257,Cristian Battocchio\Cristian-Battocchio,it ITA,MF,Udinese,it Serie A,20,1992,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
258,Oliver Baumann\Oliver-Baumann,de GER,GK,Freiburg,de Bundesliga,22,1990,34,34,3060,34.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
259,Julian Baumgartlinger\Julian-Baumgartlinger,at AUT,DFMF,Mainz 05,de Bundesliga,24,1988,32,31,2799,31.1,0,1,0,0,0,8,1,0.00,0.03,0.03,0.00,0.03,Matches
260,Éric Bauthéac\Eric-Bautheac,fr FRA,FWMF,Nice,fr Ligue 1,24,1987,35,33,2897,32.2,9,7,9,0,0,6,0,0.28,0.22,0.50,0.28,0.50,Matches
261,Moustapha Bayal Sall\Moustapha-Bayal-Sall,sn SEN,DF,Saint-Étienne,fr Ligue 1,26,1985,23,21,1923,21.4,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
262,Paul Baysse\Paul-Baysse,fr FRA,DF,Brest,fr Ligue 1,24,1988,18,18,1620,18.0,2,0,2,0,0,1,0,0.11,0.00,0.11,0.11,0.11,Matches
263,Jean Beausejour\Jean-Beausejour,cl CHI,DFFW,Wigan Athletic,eng Premier League,28,1984,34,32,2778,30.9,1,7,1,0,0,4,0,0.03,0.23,0.26,0.03,0.26,Matches
264,Kévin Beauverger\Kevin-Beauverger,fr FRA,DF,Rennes,fr Ligue 1,18,1993,1,0,30,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
265,Claudio Beauvue\Claudio-Beauvue,gp GLP,FWMF,Bastia,fr Ligue 1,24,1988,15,8,772,8.6,1,2,1,0,0,0,0,0.12,0.23,0.35,0.12,0.35,Matches
266,Luciano Becchio\Luciano-Becchio,ar ARG,FW,Norwich City,eng Premier League,28,1983,8,2,169,1.9,0,1,0,0,0,0,0,0.00,0.53,0.53,0.00,0.53,Matches
267,Andreas Beck\Andreas-Beck,de GER,DFMF,Hoffenheim,de Bundesliga,25,1987,31,31,2790,31.0,1,2,1,0,0,5,0,0.03,0.06,0.10,0.03,0.10,Matches
268,David Beckham\David-Beckham,eng ENG,MF,Paris S-G,fr Ligue 1,37,1975,10,2,315,3.5,0,2,0,0,0,0,1,0.00,0.57,0.57,0.00,0.57,Matches
269,Henri Bedimo\Henri-Bedimo,cm CMR,DF,Montpellier,fr Ligue 1,28,1984,32,29,2691,29.9,0,2,0,0,0,6,0,0.00,0.07,0.07,0.00,0.07,Matches
270,Fabrice Begeorgi\Fabrice-Begeorgi,fr FRA,DFFW,Ajaccio,fr Ligue 1,25,1987,9,2,261,2.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
271,Asmir Begovi?\Asmir-Begovic,ba BIH,GK,Stoke City,eng Premier League,25,1987,38,38,3420,38.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
272,Valon Behrami\Valon-Behrami,ch SUI,DFMF,Napoli,it Serie A,27,1985,33,32,2615,29.1,0,0,0,0,0,14,0,0.00,0.00,0.00,0.00,0.00,Matches
273,Maximilian Beister\Maximilian-Beister,de GER,FWMF,Hamburger SV,de Bundesliga,21,1990,23,8,940,10.4,3,1,3,0,0,2,1,0.29,0.10,0.38,0.29,0.38,Matches
274,Ishak Belfodil\Ishak-Belfodil,dz ALG,FWMF,Parma,it Serie A,20,1992,33,22,2003,22.3,8,4,8,0,1,3,1,0.36,0.18,0.54,0.36,0.54,Matches
275,Chahir Belghazouani\Chahir-Belghazouani,ma MAR,FWMF,Ajaccio,fr Ligue 1,25,1986,29,22,1941,21.6,6,1,6,0,0,8,0,0.28,0.05,0.32,0.28,0.32,Matches
276,Younès Belhanda\Younes-Belhanda,ma MAR,FWMF,Montpellier,fr Ligue 1,22,1990,30,29,2414,26.8,10,3,8,2,3,6,2,0.37,0.11,0.48,0.30,0.41,Matches
277,Stefan Bell\Stefan-Bell,de GER,DF,Mainz 05,de Bundesliga,20,1991,8,5,471,5.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
278,Karim Bellarabi\Karim-Bellarabi,de GER,FWMF,Leverkusen,de Bundesliga,22,1990,8,5,410,4.6,0,1,0,0,0,1,0,0.00,0.22,0.22,0.00,0.22,Matches
279,Axel Bellinghausen\Axel-Bellinghausen,de GER,MF,Düsseldorf,de Bundesliga,29,1983,31,25,2190,24.3,3,3,3,0,0,2,0,0.12,0.12,0.25,0.12,0.25,Matches
280,Gianpaolo Bellini\Gianpaolo-Bellini,it ITA,DF,Atalanta,it Serie A,32,1980,11,10,839,9.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
281,David Bellion\David-Bellion,fr FRA,FW,Bordeaux,fr Ligue 1,29,1982,13,6,539,6.0,1,0,1,0,0,1,0,0.17,0.00,0.17,0.17,0.17,Matches
282,Giuseppe Bellusci\Giuseppe-Bellusci,it ITA,DF,Catania,it Serie A,22,1989,26,22,2082,23.1,0,0,0,0,0,13,0,0.00,0.00,0.00,0.00,0.00,Matches
283,Carlos Bellvís\Carlos-Bellvis,es ESP,DF,Celta Vigo,es La Liga,27,1985,13,8,821,9.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
284,Nicola Belmonte\Nicola-Belmonte,it ITA,DF,Siena,it Serie A,25,1987,7,6,467,5.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
